Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,26-09-2025,24818.55,24868.6,24629.45,24654.7,-236.15,-.95,291537949,29987.93,21.66,3.29,1.37
Nifty Next 50,26-09-2025,68248.35,68298,67073.45,67144.95,-1148.7,-1.68,255815096,10686.85,20.77,3.56,1.33
Nifty 100,26-09-2025,25497.65,25537.2,25261.35,25287.1,-274.9,-1.08,547353045,40674.79,21.5,3.33,1.37
Nifty 200,26-09-2025,13869,13888.2,13716.7,13730.05,-172.3,-1.24,2595447521,56430.45,22.64,3.43,1.29
Nifty 500,26-09-2025,22965.9,22994.15,22692.7,22713.15,-309.25,-1.34,3064275966,78065.88,23.56,3.5,1.2
Nifty Midcap 50,26-09-2025,16175.5,16198.35,15889.4,15902.3,-303.05,-1.87,1831533334,9322.74,35.74,4.54,.84
NIFTY Midcap 100,26-09-2025,57450.6,57505.05,56327.4,56378.55,-1177.35,-2.05,2048094476,15755.66,30.72,4.03,.89
NIFTY Smallcap 100,26-09-2025,17930.65,17946.2,17540.55,17560.9,-405.9,-2.26,250107067,9902.85,31.41,3.9,.77
Nifty50 Dividend Points,26-09-2025,-,-,-,210.91,0.0,-,-,-,-,-,-
Nifty Auto,26-09-2025,26694.7,26861.45,26463.7,26484.55,-273.95,-1.02,70280183,5259.58,27.19,4.69,1.12
Nifty Bank,26-09-2025,54797.9,54897,54310.95,54389.35,-586.85,-1.07,127686862,7130.77,14.81,2.02,1.1
Nifty Energy,26-09-2025,35272.15,35285.55,34775.15,34830.0,-425.55,-1.21,273078454,6810.17,15.22,2.26,2.35
Nifty Financial Services,26-09-2025,26152.4,26197.15,25945.45,25985.25,-262.15,-1,91978299,8899.54,17,2.69,1.02
Nifty FMCG,26-09-2025,55031.55,55199.55,54776.95,54847.55,-260.45,-.47,31285411,2103.75,41.11,9.95,2.08
Nifty IT,26-09-2025,34399.2,34477.3,33636.55,33702.0,-846.3,-2.45,36990380,4263.69,24.34,6.29,3.21
Nifty Media,26-09-2025,1601.6,1606.25,1570.3,1575.45,-17.4,-1.09,16653708,216.28,158.97,1.81,1.43
Nifty Metal,26-09-2025,10087.15,10124.65,9871.8,9888.25,-194.3,-1.93,104468519,3295.48,18.93,2.57,1.76
Nifty MNC,26-09-2025,30138.4,30201.6,29806.8,29822.1,-374.4,-1.24,41521656,3704.35,35.02,8.06,1.68
Nifty Pharma,26-09-2025,21623.95,21695.55,21390.25,21507.2,-470.5,-2.14,34537260,4641.19,31.2,4.6,.73
Nifty PSU Bank,26-09-2025,7390.7,7398.4,7241.5,7261.45,-131.9,-1.78,99322010,1664.05,7.49,1.17,2.59
Nifty Realty,26-09-2025,875.95,879.7,866.15,867.15,-8.75,-1,20704138,1678.68,41.58,4,.35
Nifty India Consumption,26-09-2025,12223.85,12252.95,12073.15,12080.15,-163.15,-1.33,151469972,12651.49,41.26,8.1,1.11
